Unnamed: 0,Car,Review,Polarity_score,Sentiment
687,XUV700,"The car's look is awesomely designed, and the interior design is very good. Also, the sunroof in the car and car has front, and rear cameras and airbags are available. I have no word to say about the car.",1.242,Positive
688,XUV700,I like the car because it has lots of features. This is better than Toyota Land Cruiser. This car has mileage 19-24kmpl,3.2984999999999998,Positive
689,XUV700,"Amazing car in styling, features, and not the least, the driving experience must say it's awesome.",4.18,Strongly Positive
690,XUV700,"Very good in pricing, and the car is good in performance and comfort, and styling. I like the car it's my opinion go for it.",4.428,Strongly Positive
691,XUV700,"Best SUV, I have ever driven. I really liked the music system, smooth for off roads. I am enjoying every drive with my loved ones without any fear because it has the best safety measures. Loving every bit of it.",4.91,Strongly Positive
692,XUV700,It's too good in features and comfort. It has a lot of first-in-segment safety features. The looks of SUV are too Good,4.3895,Strongly Positive
693,XUV700,"Tested yesterday itself. I see major challenges of space, especially the 2nd and 3rd row. 500 is better placed. The front panel is superb, attracted a lot. Small Speakers placed at the roof, but discomfort. All one needs to decide is the use of too much auto assistance.",1.072,Positive
694,XUV700,"The car overall is good but the engine options for 5 seaters are just not justified as there are many cars in this range that claims more than 20+ mileage, but this car won't be giving us more than 12-13kmpl over highways, and 8-9kmpl local. I would say the 7 seaters might work, but not the 5 seater variant. Even Harrier gives a mileage o...",-2.7045000000000003,Negative
695,XUV700,"Nice car, seats are good, space is also good. This car has good mileage, and a powerful engine, safety is good",4.792,Strongly Positive
696,XUV700,"I am using electricity from M&M and I am happy with that - the e20 plus - one thing is anyone who comes into that car states it is spacious. From that, I can say XU700 will surely have enough space for us to travel - comfort is every person, but I am thrilled from what I have seen in videos. Safety, I have no doubt, they will make safe cars. Th...",4.43,Strongly Positive
697,XUV700,The price range is too high in this category. An also a better segment of other brands available in this range. in the market. Only 2 airbags are not enough for full safety.,3.4539999999999997,Positive
698,XUV700,"Very nice XUV and everyone like this car, it's comfortable for a long drive, and middle-class family is preferred for a new car in a low price, and all facilities available in this XUV.",3.8890000000000002,Positive
699,XUV700,"Very good in pricing, and the car is good in performance and comfort, and styling. I like the car it's my opinion go for it.",4.428,Strongly Positive
700,XUV700,"Impressive vehicle. But the basic version lack functionality. You just get a tough engine with ample space for 5 people. At least 7 seats should have been provided in the basic version too, with 5 seater version on demand, security features that are been highlighted are just for the high-end version, so people who are willi...",-0.258,Negative
701,XUV700,"Mahindra is known for its tough body. XUV700 has a good ground clearance and is better looking. In this price range, it gives tough competition to Creta & Seltos.",2.9295,Positive
702,XUV700,XUV700 comes with a sony sound system & panoramic sunroof. It looks sporty & bulky. It offers many safety features & its strong body is an additional thing which should be considered while buying a new car. I am very much satisfied with my new SUV. Overall Performance is awesome,4.614,Strongly Positive
703,XUV700,"Nice car. Good mileage, the look is impressive, better than any other car in this segment, highly recommended, great power",4.7715000000000005,Strongly Positive
704,XUV700,"Super product Mahindra's new products are super. Nice looking car, great features, rest all-new Mahindra value for many products.",4.7620000000000005,Strongly Positive
705,XUV700,"Excellent car for the city, and the village also. ADAS(Advanced driver-assistance system) features looks good. Crash sensor, sun roof, music system, looks good.",3.8914999999999997,Positive
706,XUV700,Best in the segment. Love to see this in my home. I'm very excited to buy this car. It will be my dream.,4.6000000000000005,Strongly Positive
707,XUV700,"Just waiting for this beast! After XUV500, I want to upgrade to the best of the Mahindra! So many features as expected from Mahindra.",3.628,Positive
708,XUV700,"Made in India, the best value, the longest experience of Indian roads and village roads, yet smartest technology that too as per Indian culture. It's the best valued Indian culture car.",4.7825,Strongly Positive
709,XUV700,"The vehicle looks great, stylish, and less priced. the very nice interior looks smart.",4.359,Strongly Positive
710,XUV700,"Nice car in India, most safety car in Mahindra, luxury looking, comfort smooth driving car, the car has a premium look. ",4.061,Strongly Positive
711,XUV700,The odd box/oldie look is not at all matching with the loaded features and safety measures. Having all in a better-looking car I won't hesitate to purchase this kind of a vehicle. Mahindra should work in looks else will lose customers to other less safe but stylish looking cars. This is not my dissatisfaction but a view. Many must be feeling the sa...,3.503,Positive
712,XUV700,"I just have 1 comment which is the seats of XUV7OO, it has got no ventilated seats. Actually, I like the vehicle too much and I'm eager to get the vehicle as soon as possible.",2.1075,Positive
713,XUV700,"Super comfortable car, and its look also very good and it is very good torque producer, it is the best looking car also.",4.7855,Strongly Positive
714,XUV700,One of the best interior designs in the SUV segment. Best infotainment system. ,4.2775,Strongly Positive
715,XUV700,"It's an amazing car with very intelligent manufacturing, very nice performance, safety, entertainment, luxury, ext.",4.7185,Strongly Positive
716,XUV700,"The car is fully loaded with features and looks good. And the new design is fully awesome, and the suspension is very good",4.4025,Strongly Positive
717,XUV700,Best in the class segment and stylish look. The friendly pricing for middle-class families. This is better than XL6 or any other SUVs out there. Just go for it. The king is back,4.417,Strongly Positive
718,XUV700,"Very impressive SUV, and liked the design. All good features but missing with the following 1. Night view mirror. 2. Ventilated seats. 3. Curtain for rear seats.",1.6420000000000001,Positive
719,XUV700,"Looking forward has a Xuv700 car at the earliest. Its new-age features are really awesome. For comfort and safety, Xuv700 will be a top car in India very soon.",4.4735000000000005,Strongly Positive
